TABLE_SCHEMA	TABLE_NAME	ORDINAL_POSITION	COLUMN_NAME	DATA_TYPE	IS_NULLABLE	CHARACTER_MAXIMUM_LENGTH	NUMERIC_PRECISION	NUMERIC_SCALE	SOURCE
gold-db-2 postgresql.gold	gtdb	108	ssu_silva_blast_perc_identity	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	gtdb	109	ssu_silva_blast_subject_id	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	gtdb	110	ssu_silva_taxonomy	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	gtdb	111	total_gap_length	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	gtdb	112	trna_aa_count	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	gtdb	113	trna_count	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	gtdb	114	trna_selenocysteine_count	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	gtdb	115	version_id	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	hmp_project	1	project_id	DECIMAL	YES		38	0	describe
gold-db-2 postgresql.gold	hmp_project	2	hmp_id	DECIMAL	YES		38	0	describe
gold-db-2 postgresql.gold	hmp_project	3	show_in_dacc	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	hmp_project	4	hmp_project_status	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	hmp_project	5	repository_submission_status	DECIMAL	YES		38	0	describe
gold-db-2 postgresql.gold	hmp_project	6	ncbi_submission_status	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	hmp_project	7	isolate_suggestion_source	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	hmp_project	8	hmp_isolation_body_site	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	hmp_project	9	hmp_isolation_body_subsite	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	hmp_project	10	hmp_finishing_goal	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	hmp_project	11	hmp_source_comments	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	hmp_project	12	hmp_isolate_avail_comments	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	hmp_project	13	dna_received	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	hmp_project	14	date_dna_received	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	hmp_project	15	sequencing_start_date	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	hmp_project	16	sequencing_completion_date	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	hmp_project	17	homd_id	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	hmp_project	18	hmp_project_comments	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	hmp_project	19	hmp_project_id	DECIMAL	YES		38	0	describe
gold-db-2 postgresql.gold	hmpcv_repository_status	1	id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	hmpcv_repository_status	2	term	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	hmpcv_repository_status	3	sequence	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	ignored	1	ncbi_bioproject_accession	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	ignored	2	ncbi_biosample_accession	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	ignored	3	ncbi_assembly_accession	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	ignored	4	its_spid	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	ignored	5	its_sample_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	ignored	6	analysis_project_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	ignored	7	comments	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	img_annotation	1	id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	img_annotation	2	version	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	img_annotation	3	active	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	img_annotation	4	start_date	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	img_annotation	5	end_date	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	img_annotation_lookup	1	id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	img_annotation_lookup	2	img_annotation_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	img_annotation_lookup	3	its_proposal_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	img_annotation_lookup	4	specimen_regex	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	img_annotation_lookup	5	ap_type_regex	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	img_annotation_lookup	6	ap_type_regex_exclude	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	img_rnaseq_dataset	1	dataset_oid	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	img_rnaseq_dataset	2	analysis_project_id	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	img_rnaseq_dataset	3	obsolete_flag	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	img_submission	1	submission_id	INTEGER	YES		32	0	describe
gold-db-2 postgresql.gold	img_submission	2	analysis_project_id	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	img_submission	3	status	INTEGER	YES		32	0	describe
gold-db-2 postgresql.gold	img_submission	4	img_taxon_oid	BIGINT	YES		64	0	describe
gold-db-2 postgresql.gold	img_submission	5	submission_date	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	img_submission	6	replace_taxon_oid	BIGINT	YES		64	0	describe
gold-db-2 postgresql.gold	img_submission	7	comments	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	img_submission_statuscv	1	term_oid	INTEGER	YES		32	0	describe
gold-db-2 postgresql.gold	img_submission_statuscv	2	cv_term	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	img_submission_statuscv	3	cv_type	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	img_submission_statuscv	4	terminal_status	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	img_taxon	1	taxon_oid	BIGINT	YES		64	0	information_schema
gold-db-2 postgresql.gold	img_taxon	2	submission_id	BIGINT	YES		64	0	information_schema
gold-db-2 postgresql.gold	img_taxon	3	analysis_project_id	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	img_taxon	4	is_public	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	img_taxon	5	obsolete_flag	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	img_taxon	6	add_date	TIMESTAMP	YES				information_schema
gold-db-2 postgresql.gold	img_taxon	7	mod_date	TIMESTAMP	YES				information_schema
gold-db-2 postgresql.gold	img_taxon	8	img_version	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	img_taxon_gtdbtk_lineage	1	taxon_oid	BIGINT	YES		64	0	describe
gold-db-2 postgresql.gold	img_taxon_gtdbtk_lineage	2	gtdbtk_lineage	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	img_taxon_gtdbtk_lineage	3	gtdbtk_domain	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	img_taxon_gtdbtk_lineage	4	gtdbtk_phylum	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	img_taxon_gtdbtk_lineage	5	gtdbtk_class	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	img_taxon_gtdbtk_lineage	6	gtdbtk_order	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	img_taxon_gtdbtk_lineage	7	gtdbtk_family	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	img_taxon_gtdbtk_lineage	8	gtdbtk_genus	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	img_taxon_gtdbtk_lineage	9	gtdbtk_species	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	img_taxon_gtdbtk_lineage	10	checkm_completeness	FLOAT	YES		24		describe
gold-db-2 postgresql.gold	img_taxon_gtdbtk_lineage	11	checkm_contamination	FLOAT	YES		24		describe
gold-db-2 postgresql.gold	img_taxon_gtdbtk_lineage	12	version_info	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	img_taxon_replacements	1	taxon_oid	BIGINT	YES		64	0	describe
gold-db-2 postgresql.gold	img_taxon_replacements	2	old_taxon_oid	BIGINT	YES		64	0	describe
gold-db-2 postgresql.gold	img_taxon_replacements	3	img_version	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	img_taxon_replacements	4	release_date	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	img_taxon_replacements	5	old_taxon_name	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	img_taxon_replacements	6	comments	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	img_taxon_stats	1	taxon_oid	BIGINT	YES		64	0	information_schema
gold-db-2 postgresql.gold	img_taxon_stats	2	total_bases	BIGINT	YES		64	0	information_schema
gold-db-2 postgresql.gold	img_taxon_stats	3	total_gene_count	BIGINT	YES		64	0	information_schema
gold-db-2 postgresql.gold	img_taxon_stats	4	n_scaffolds	BIGINT	YES		64	0	information_schema
gold-db-2 postgresql.gold	img_taxon_stats_merfs	1	taxon_oid	BIGINT	YES		64	0	describe
gold-db-2 postgresql.gold	img_taxon_stats_merfs	2	datatype	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	img_taxon_stats_merfs	3	predicted_viral_contigs	BIGINT	YES		64	0	describe
gold-db-2 postgresql.gold	img_taxon_stats_merfs	4	predicted_plasmid_contigs	BIGINT	YES		64	0	describe
gold-db-2 postgresql.gold	img_taxonomy_collection	1	organism_gold_id	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	img_taxonomy_collection	2	ap_gold_id	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	img_taxonomy_collection	3	img_taxon_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	img_taxonomy_collection	4	submission_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	img_taxonomy_collection	5	genus	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	img_taxonomy_collection	6	species	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	img_taxonomy_collection	7	subspecies	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	img_taxonomy_collection	8	genus_count	BIGINT	YES		64	0	describe
gold-db-2 postgresql.gold	img_taxonomy_collection	9	species_count	BIGINT	YES		64	0	describe
gold-db-2 postgresql.gold	img_taxonomy_collection	10	unique_species_count	INTEGER	YES		32	0	describe
gold-db-2 postgresql.gold	institution	1	id	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	institution	2	ror_id	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	institution	3	name	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	institution	4	url	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	institution	5	country	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	institution	6	organization	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	institution	7	department	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	institution	8	laboratory	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	institution	9	is_curated	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	institution_mapping	1	raw_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	institution_mapping	2	institution_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	institution_raw	1	id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	institution_raw	2	ror_id	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	institution_raw	3	name	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	its_proposal	1	its_proposal_id	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	its_proposal	2	gpts_proposal_id	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	its_proposal	3	proposal_name	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	its_proposal	4	award_doi	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	job	1	job_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	job	2	status	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	job	3	type	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	job	4	added_by	DECIMAL	YES		16	0	describe
gold-db-2 postgresql.gold	job	5	add_date	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	job	6	job_url	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	job	7	server_ip	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	job	8	download_excel_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	job	9	upload_excel_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	job	10	request_url	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	job	11	request_cookies	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	job	12	notes	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	job	13	output_log	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	journal	1	journal_id	DECIMAL	YES		38	0	information_schema
gold-db-2 postgresql.gold	journal	2	iso_name_abbr	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	journal	3	issn_type	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	journal	4	title	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	journal	5	issn_value	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	library	1	id	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	library	2	library_name	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	library	3	sequencing_method_id	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	longhurst_code	1	term	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	longhurst_code	2	description	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	longhurst_code	3	id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	longhurst_code	4	sequence	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	missing_permission_view	1	permission	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	missing_permission_view	2	shiro_role	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	missing_permission_view	3	contact_id	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	missing_permission_view	4	project_id	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	missing_permission_view	5	biosample_id	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	missing_permission_view	6	study_id	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	missing_permission_view	7	analysis_project_id	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	ncbi_anomalous_assembly	1	ncbi_uid	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	ncbi_anomalous_assembly	2	ncbi_assembly_accession	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	ncbi_anomalous_assembly	3	genbank_accession	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	ncbi_anomalous_assembly	4	refseq_accession	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	ncbi_anomalous_assembly	5	anomalous_reason	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	ncbi_anomalous_assembly	6	add_date	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	ncbi_assembly	1	ncbi_assembly_id	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	ncbi_assembly	2	assembly_accession	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_assembly	3	assembly_accession_no_version	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_assembly	4	bioproject	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_assembly	5	biosample	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_assembly	6	wgs_master	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_assembly	7	refseq_category	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_assembly	8	taxid	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	ncbi_assembly	9	species_taxid	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	ncbi_assembly	10	organism_name	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_assembly	11	infraspecific_name	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_assembly	12	isolate	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_assembly	13	version_status	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_assembly	14	assembly_level	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_assembly	15	release_type	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_assembly	16	genome_rep	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_assembly	17	seq_rel_date	TIMESTAMP	YES				information_schema
gold-db-2 postgresql.gold	ncbi_assembly	18	asm_name	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_assembly	19	asm_submitter	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_assembly	20	gbrs_paired_asm	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_assembly	21	paired_asm_comp	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_assembly	22	ftp_path	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_assembly	23	excluded_from_refseq	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_assembly	24	relation_to_type_material	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_assembly	25	asm_not_live_date	TIMESTAMP	YES				information_schema
gold-db-2 postgresql.gold	ncbi_assembly	26	assembly_type	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_assembly	27	group_	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_assembly	28	genome_size	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	ncbi_assembly	29	genome_size_ungapped	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	ncbi_assembly	30	gc_percent	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	ncbi_assembly	31	replicon_count	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	ncbi_assembly	32	scaffold_count	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	ncbi_assembly	33	contig_count	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	ncbi_assembly	34	annotation_provider	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_assembly	35	annotation_name	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_assembly	36	annotation_date	TIMESTAMP	YES				information_schema
gold-db-2 postgresql.gold	ncbi_assembly	37	total_gene_count	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	ncbi_assembly	38	protein_coding_gene_count	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	ncbi_assembly	39	non_coding_gene_count	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	ncbi_assembly	40	pubmed_id	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_assembly	41	assembly_method	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_assembly	42	expected_final_version	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_assembly	43	genome_coverage	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_assembly	44	sequencing_technology	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_assembly	45	refseq_assembly_accession	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_assembly	46	genbank_json	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_bioproject	1	ncbi_bioproject_id	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	ncbi_bioproject	2	ncbi_bioproject_accession	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_bioproject	3	name	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_biosample_habitat	1	id	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	ncbi_biosample_habitat	2	ncbi_biosample_id	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	ncbi_biosample_habitat	3	habitat	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_biosample_habitat	4	attribute_name	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_biosample_habitat	5	attribute_value	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_genbank	1	ncbi_genbank_id	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	ncbi_genbank	2	type	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_genbank	3	source	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_genbank	4	genbank_id	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_genbank	5	genbank_accession	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_genbank	6	genbank_accession_no_version	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_genbank	7	ncbi_assembly_id	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	ncbi_prok_ref_sep2025	1	assembly_accession_mod	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	ncbi_prok_ref_sep2025	2	assembly_accession	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	ncbi_prok_ref_sep2025	3	bioproject_accession	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	ncbi_prok_ref_sep2025	4	biosample_accession	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	ncbi_prok_ref_sep2025	5	assembly_name	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	ncbi_prok_ref_sep2025	6	organism_name	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	ncbi_prok_ref_sep2025	7	ncbi_taxonomy_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	ncbi_prok_ref_sep2025	8	infraspecific_names_strain	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	ncbi_prok_ref_sep2025	9	infraspecific_names_ecotype	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	ncbi_prok_ref_sep2025	10	infraspecific_names_isolate	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	ncbi_prok_ref_sep2025	11	assembly_stats_total_number_of_chromosomes	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	ncbi_prok_ref_sep2025	12	assembly_release_date	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	ncbi_prok_ref_sep2025	13	wgs_project_accession	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	ncbi_prok_ref_sep2025	14	sequencing_technology	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	ncbi_prok_ref_sep2025	15	type_material_display_text	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	ncbi_raw_bioproject	1	ncbi_bioproject_id	DECIMAL	YES		38	0	information_schema
gold-db-2 postgresql.gold	ncbi_raw_bioproject	2	ncbi_bioproject_accession	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_raw_bioproject	3	mod_date	TIMESTAMP	YES				information_schema
gold-db-2 postgresql.gold	ncbi_raw_bioproject	4	xml_body	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_raw_bioproject	5	description	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_raw_bioproject	6	name	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_raw_bioproject	7	title	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_raw_bioproject	8	ncbi_tax_id	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	ncbi_raw_bioproject	9	capture	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_raw_bioproject	10	material	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_raw_bioproject	11	sample_scope	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_raw_bioproject	12	data_type	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_raw_bioproject_biosample	1	ncbi_bioproject_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	ncbi_raw_bioproject_biosample	2	ncbi_biosample_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	ncbi_raw_bioproject_biosample	3	mod_date	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	ncbi_raw_bioproject_biosample_2025_06_05_backup	1	ncbi_bioproject_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	ncbi_raw_bioproject_biosample_2025_06_05_backup	2	ncbi_biosample_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	ncbi_raw_bioproject_biosample_2025_06_05_backup	3	mod_date	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	ncbi_raw_bioproject_pubmed	1	ncbi_bioproject_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	ncbi_raw_bioproject_pubmed	2	type	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	ncbi_raw_bioproject_pubmed	3	id	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	ncbi_raw_biosample	1	ncbi_biosample_id	DECIMAL	YES		38	0	information_schema
gold-db-2 postgresql.gold	ncbi_raw_biosample	2	ncbi_biosample_accession	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_raw_biosample	3	mod_date	TIMESTAMP	YES				information_schema
gold-db-2 postgresql.gold	ncbi_raw_biosample	4	xml_body	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_raw_biosample	5	title	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_raw_biosample	6	description	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_raw_biosample	7	ncbi_tax_id	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	ncbi_raw_biosample	8	contact_name	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_raw_biosample	9	migs_package	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	ncbi_raw_biosample	10	migs_model	CHARACTER VARYING	YES	65536			information_schema
